correlativo_estudiante,nombre_carrera,fecha_inscripcion,anio_inscripcion,sexo,pais_nacionalidad,tipo_inscripcion
10961,INGENIERIA ELECTRONICA,2019-02-28,2019,M,GUATEMALA,PRIMER INGRESO (TRASLADO)
11431,INGENIERIA ELECTRONICA,2019-02-28,2019,M,GUATEMALA,REINGRESO
11517,INGENIERIA INDUSTRIAL,2019-02-28,2019,M,GUATEMALA,REINGRESO
11636,INGENIERIA INDUSTRIAL,2019-02-28,2019,M,GUATEMALA,REINGRESO
11881,INGENIERIA INDUSTRIAL,2019-02-28,2019,M,GUATEMALA,REINGRESO
11881,INGENIERIA MECANICA,2019-02-28,2019,M,GUATEMALA,REINGRESO
12039,INGENIERIA INDUSTRIAL,2019-02-28,2019,M,GUATEMALA,REINGRESO
12039,INGENIERIA MECANICA,2019-02-28,2019,M,GUATEMALA,REINGRESO
12063,INGENIERIA INDUSTRIAL,2019-02-28,2019,F,GUATEMALA,REINGRESO
218,INGENIERIA QUIMICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
399,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
569,INGENIERIA QUIMICA,2019-03-01,2019,F,GUATEMALA,REINGRESO
628,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
628,INGENIERIA MECANICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
845,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
1197,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
1197,INGENIERIA MECANICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
1501,INGENIERIA ELECTRONICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
1695,INGENIERIA QUIMICA,2019-03-01,2019,F,GUATEMALA,REINGRESO
2276,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-01,2019,M,GUATEMALA,REINGRESO
2383,INGENIERIA MECANICA ,2019-03-01,2019,M,GUATEMALA,REINGRESO
2724,INGENIERIA MECANICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
2739,INGENIERIA ELECTRONICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
3406,INGENIERIA AMBIENTAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
3693,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
3804,INGENIERIA ELECTRICA,2019-03-01,2019,M,HONDURAS,REINGRESO
3984,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-01,2019,M,GUATEMALA,REINGRESO
4152,INGENIERIA ELECTRICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
4312,INGENIERIA ELECTRICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
4776,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-01,2019,M,GUATEMALA,REINGRESO
5089,INGENIERIA MECANICA ,2019-03-01,2019,M,GUATEMALA,REINGRESO
5591,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
5980,INGENIERIA QUIMICA,2019-03-01,2019,F,GUATEMALA,REINGRESO
6211,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
6483,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
6517,INGENIERIA INDUSTRIAL,2019-03-01,2019,F,GUATEMALA,REINGRESO
6838,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
7155,INGENIERIA ELECTRICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
7406,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
7517,INGENIERIA ELECTRONICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
7639,INGENIERIA MECANICA ELECTRICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
7753,INGENIERIA INDUSTRIAL,2019-03-01,2019,F,GUATEMALA,REINGRESO
8159,INGENIERIA CIVIL,2019-03-01,2019,M,GUATEMALA,REINGRESO
8205,INGENIERIA ELECTRICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
8658,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-01,2019,M,GUATEMALA,REINGRESO
9080,INGENIERIA MECANICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
9193,INGENIERIA ELECTRICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
9382,INGENIERIA QUIMICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
9495,INGENIERIA CIVIL,2019-03-01,2019,F,GUATEMALA,REINGRESO
9964,INGENIERIA ELECTRICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
10259,INGENIERIA MECANICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
10493,INGENIERIA MECANICA ELECTRICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
10519,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
10560,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
10631,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
10784,INGENIERIA ELECTRONICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
10883,INGENIERIA ELECTRICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
11208,INGENIERIA ELECTRONICA,2019-03-01,2019,M,GUATEMALA,REINGRESO
11375,INGENIERIA INDUSTRIAL,2019-03-01,2019,F,GUATEMALA,REINGRESO
11445,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
12010,INGENIERIA INDUSTRIAL,2019-03-01,2019,M,GUATEMALA,REINGRESO
12179,INGENIERIA CIVIL,2019-03-01,2019,M,GUATEMALA,REINGRESO
12435,INGENIERIA CIVIL,2019-03-01,2019,M,GUATEMALA,REINGRESO
374,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-02,2019,M,GUATEMALA,REINGRESO
1151,INGENIERIA INDUSTRIAL,2019-03-02,2019,M,GUATEMALA,REINGRESO
1591,INGENIERIA ELECTRONICA,2019-03-02,2019,M,GUATEMALA,REINGRESO
2695,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-02,2019,M,GUATEMALA,REINGRESO
3423,INGENIERIA CIVIL,2019-03-02,2019,M,GUATEMALA,REINGRESO
4430,INGENIERIA INDUSTRIAL,2019-03-02,2019,F,GUATEMALA,REINGRESO
4430,INGENIERIA MECANICA,2019-03-02,2019,F,GUATEMALA,REINGRESO
4829,INGENIERIA ELECTRICA,2019-03-02,2019,M,GUATEMALA,REINGRESO
5087,INGENIERIA INDUSTRIAL,2019-03-02,2019,M,GUATEMALA,REINGRESO
5700,INGENIERIA ELECTRONICA,2019-03-02,2019,M,GUATEMALA,REINGRESO
5922,INGENIERIA ELECTRICA,2019-03-02,2019,M,GUATEMALA,REINGRESO
6438,INGENIERIA MECANICA,2019-03-02,2019,M,GUATEMALA,REINGRESO
6484,INGENIERIA CIVIL,2019-03-02,2019,M,GUATEMALA,REINGRESO
6969,INGENIERIA QUIMICA,2019-03-02,2019,F,GUATEMALA,REINGRESO
7611,INGENIERIA QUIMICA,2019-03-02,2019,M,GUATEMALA,REINGRESO
7961,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-02,2019,M,GUATEMALA,REINGRESO
8963,INGENIERIA MECANICA ELECTRICA,2019-03-02,2019,M,GUATEMALA,REINGRESO
9116,INGENIERIA AMBIENTAL,2019-03-02,2019,F,GUATEMALA,REINGRESO
9116,INGENIERIA CIVIL,2019-03-02,2019,F,GUATEMALA,REINGRESO
10405,INGENIERIA INDUSTRIAL,2019-03-02,2019,M,GUATEMALA,REINGRESO
10405,INGENIERIA MECANICA,2019-03-02,2019,M,GUATEMALA,REINGRESO
10583,INGENIERIA CIVIL,2019-03-02,2019,M,GUATEMALA,REINGRESO
12011,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-02,2019,M,GUATEMALA,REINGRESO
635,INGENIERIA INDUSTRIAL,2019-03-03,2019,M,GUATEMALA,REINGRESO
730,INGENIERIA INDUSTRIAL,2019-03-03,2019,M,GUATEMALA,REINGRESO
917,INGENIERIA CIVIL,2019-03-03,2019,M,GUATEMALA,REINGRESO
1103,INGENIERIA QUIMICA,2019-03-03,2019,M,GUATEMALA,REINGRESO
1154,INGENIERIA QUIMICA,2019-03-03,2019,M,GUATEMALA,REINGRESO
1193,INGENIERIA INDUSTRIAL,2019-03-03,2019,F,GUATEMALA,REINGRESO
1745,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-03,2019,M,GUATEMALA,REINGRESO
2061,INGENIERIA MECANICA,2019-03-03,2019,M,GUATEMALA,REINGRESO
2547,INGENIERIA INDUSTRIAL,2019-03-03,2019,M,GUATEMALA,PRIMER INGRESO (TRASLADO)
2642,INGENIERIA CIVIL,2019-03-03,2019,M,GUATEMALA,REINGRESO
2741,INGENIERIA INDUSTRIAL,2019-03-03,2019,M,GUATEMALA,REINGRESO
2886,INGENIERIA INDUSTRIAL,2019-03-03,2019,F,GUATEMALA,REINGRESO
3098,INGENIERIA INDUSTRIAL,2019-03-03,2019,M,GUATEMALA,REINGRESO
5090,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-03,2019,M,GUATEMALA,REINGRESO
7053,INGENIERIA INDUSTRIAL,2019-03-03,2019,M,GUATEMALA,REINGRESO
8911,INGENIERIA INDUSTRIAL,2019-03-03,2019,M,GUATEMALA,REINGRESO
9379,INGENIERIA CIVIL,2019-03-03,2019,M,GUATEMALA,REINGRESO
9642,INGENIERIA INDUSTRIAL,2019-03-03,2019,M,GUATEMALA,REINGRESO
10247,INGENIERIA MECANICA ELECTRICA,2019-03-03,2019,M,GUATEMALA,REINGRESO
309,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
309,INGENIERIA QUIMICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
471,INGENIERIA INDUSTRIAL,2019-03-04,2019,F,PERU,REINGRESO
486,INGENIERIA INDUSTRIAL,2019-03-04,2019,F,GUATEMALA,REINGRESO
494,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
716,INGENIERIA CIVIL,2019-03-04,2019,M,GUATEMALA,REINGRESO
750,INGENIERIA QUIMICA,2019-03-04,2019,F,GUATEMALA,REINGRESO
849,INGENIERIA INDUSTRIAL,2019-03-04,2019,F,GUATEMALA,REINGRESO
1310,INGENIERIA CIVIL,2019-03-04,2019,M,GUATEMALA,REINGRESO
1336,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
1596,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
1711,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
1823,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
2014,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
2079,INGENIERIA CIVIL,2019-03-04,2019,M,GUATEMALA,REINGRESO
2211,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
2287,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-04,2019,M,GUATEMALA,REINGRESO
2533,INGENIERIA ELECTRICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
2819,INGENIERIA CIVIL,2019-03-04,2019,M,GUATEMALA,REINGRESO
3155,INGENIERIA CIVIL,2019-03-04,2019,M,GUATEMALA,REINGRESO
3532,INGENIERIA MECANICA ELECTRICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
3752,INGENIERIA QUIMICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
4470,INGENIERIA EN INDUSTRIAS ,2019-03-04,2019,F,COLOMBIA,PRIMER INGRESO
4519,INGENIERIA MECANICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
4638,INGENIERIA CIVIL,2019-03-04,2019,M,GUATEMALA,REINGRESO
4951,INGENIERIA MECANICA ,2019-03-04,2019,M,GUATEMALA,REINGRESO
5172,INGENIERIA MECANICA ,2019-03-04,2019,M,GUATEMALA,REINGRESO
5323,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
5520,INGENIERIA ELECTRONICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
5974,INGENIERIA QUIMICA,2019-03-04,2019,F,GUATEMALA,REINGRESO
6334,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
6684,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
7039,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
7101,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-04,2019,M,GUATEMALA,REINGRESO
7245,INGENIERIA ELECTRONICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
7315,INGENIERIA INDUSTRIAL,2019-03-04,2019,F,GUATEMALA,REINGRESO
7390,INGENIERIA ELECTRONICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
7424,INGENIERIA ELECTRONICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
7461,INGENIERIA INDUSTRIAL,2019-03-04,2019,F,GUATEMALA,REINGRESO
8051,INGENIERIA MECANICA ,2019-03-04,2019,M,GUATEMALA,REINGRESO
8414,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-04,2019,M,GUATEMALA,REINGRESO
8683,INGENIERIA MECANICA ELECTRICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
9177,INGENIERIA INDUSTRIAL,2019-03-04,2019,F,GUATEMALA,PRIMER INGRESO (TRASLADO)
9368,INGENIERIA QUIMICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
9483,INGENIERIA CIVIL,2019-03-04,2019,M,GUATEMALA,REINGRESO
9765,INGENIERIA MECANICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
10110,INGENIERIA INDUSTRIAL,2019-03-04,2019,F,GUATEMALA,REINGRESO
10260,INGENIERIA MECANICA ,2019-03-04,2019,M,GUATEMALA,REINGRESO
10317,INGENIERIA MECANICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
10437,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
10626,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
10654,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-04,2019,M,NICARAGUA,REINGRESO
10677,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-04,2019,M,GUATEMALA,REINGRESO
10837,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-04,2019,M,GUATEMALA,REINGRESO
11111,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
11126,INGENIERIA MECANICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
11178,INGENIERIA MECANICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
11486,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
11722,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
12073,INGENIERIA MECANICA ,2019-03-04,2019,M,GUATEMALA,REINGRESO
12459,INGENIERIA CIVIL,2019-03-04,2019,M,GUATEMALA,REINGRESO
12661,INGENIERIA INDUSTRIAL,2019-03-04,2019,M,GUATEMALA,REINGRESO
12702,INGENIERIA ELECTRONICA,2019-03-04,2019,M,GUATEMALA,REINGRESO
384,INGENIERIA ELECTRICA,2019-03-05,2019,M,GUATEMALA,REINGRESO
1795,INGENIERIA ELECTRICA,2019-03-05,2019,M,GUATEMALA,REINGRESO
1868,INGENIERIA CIVIL,2019-03-05,2019,M,GUATEMALA,REINGRESO
2093,INGENIERIA MECANICA ,2019-03-05,2019,M,GUATEMALA,REINGRESO
2209,INGENIERIA MECANICA,2019-03-05,2019,M,GUATEMALA,REINGRESO
2446,INGENIERIA MECANICA ,2019-03-05,2019,M,GUATEMALA,REINGRESO
2761,INGENIERIA CIVIL,2019-03-05,2019,M,GUATEMALA,REINGRESO
2770,INGENIERIA CIVIL,2019-03-05,2019,M,GUATEMALA,REINGRESO
2808,INGENIERIA AMBIENTAL,2019-03-05,2019,F,GUATEMALA,REINGRESO
3515,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-05,2019,M,GUATEMALA,PRIMER INGRESO
4518,INGENIERIA INDUSTRIAL,2019-03-05,2019,F,GUATEMALA,REINGRESO
4570,INGENIERIA MECANICA,2019-03-05,2019,M,GUATEMALA,REINGRESO
4922,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-05,2019,M,GUATEMALA,REINGRESO
5178,INGENIERIA MECANICA,2019-03-05,2019,M,GUATEMALA,REINGRESO
5410,INGENIERIA ELECTRONICA,2019-03-05,2019,M,GUATEMALA,REINGRESO
6172,INGENIERIA CIVIL,2019-03-05,2019,M,GUATEMALA,REINGRESO
6296,INGENIERIA CIVIL,2019-03-05,2019,M,GUATEMALA,PRIMER INGRESO
6627,INGENIERIA CIVIL,2019-03-05,2019,M,GUATEMALA,REINGRESO
6862,INGENIERIA MECANICA ,2019-03-05,2019,M,GUATEMALA,REINGRESO
7528,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-05,2019,M,GUATEMALA,REINGRESO
7591,INGENIERIA CIVIL,2019-03-05,2019,M,GUATEMALA,REINGRESO
7591,INGENIERIA MECANICA,2019-03-05,2019,M,GUATEMALA,REINGRESO
7642,INGENIERIA INDUSTRIAL,2019-03-05,2019,M,GUATEMALA,REINGRESO
7652,INGENIERIA CIVIL,2019-03-05,2019,M,GUATEMALA,REINGRESO
7814,INGENIERIA INDUSTRIAL,2019-03-05,2019,M,GUATEMALA,REINGRESO
8933,INGENIERIA ELECTRONICA,2019-03-05,2019,M,GUATEMALA,REINGRESO
8935,INGENIERIA ELECTRONICA,2019-03-05,2019,M,GUATEMALA,REINGRESO
8970,INGENIERIA ELECTRICA,2019-03-05,2019,M,GUATEMALA,REINGRESO
9091,INGENIERIA CIVIL,2019-03-05,2019,M,GUATEMALA,REINGRESO
9160,INGENIERIA INDUSTRIAL,2019-03-05,2019,M,GUATEMALA,REINGRESO
9223,INGENIERIA ELECTRICA,2019-03-05,2019,M,GUATEMALA,REINGRESO
9240,INGENIERIA CIVIL,2019-03-05,2019,M,GUATEMALA,REINGRESO
10158,INGENIERIA MECANICA ,2019-03-05,2019,M,GUATEMALA,REINGRESO
10585,INGENIERIA INDUSTRIAL,2019-03-05,2019,F,GUATEMALA,REINGRESO
11934,INGENIERIA CIVIL,2019-03-05,2019,M,GUATEMALA,REINGRESO
12001,INGENIERIA ELECTRICA,2019-03-05,2019,M,GUATEMALA,REINGRESO
12146,INGENIERIA ELECTRONICA,2019-03-05,2019,M,GUATEMALA,REINGRESO
12212,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-05,2019,M,GUATEMALA,REINGRESO
604,INGENIERIA ELECTRICA,2019-03-06,2019,M,GUATEMALA,REINGRESO
1561,INGENIERIA CIVIL,2019-03-06,2019,M,GUATEMALA,REINGRESO
1712,INGENIERIA AMBIENTAL,2019-03-06,2019,M,GUATEMALA,REINGRESO
1712,INGENIERIA QUIMICA,2019-03-06,2019,M,GUATEMALA,REINGRESO
2062,INGENIERIA INDUSTRIAL,2019-03-06,2019,M,GUATEMALA,REINGRESO
2506,INGENIERIA CIVIL,2019-03-06,2019,M,GUATEMALA,REINGRESO
2796,INGENIERIA ELECTRICA,2019-03-06,2019,M,GUATEMALA,REINGRESO
2857,INGENIERIA INDUSTRIAL,2019-03-06,2019,M,GUATEMALA,REINGRESO
3053,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-06,2019,M,GUATEMALA,REINGRESO
3431,INGENIERIA QUIMICA,2019-03-06,2019,F,GUATEMALA,REINGRESO
3443,INGENIERIA MECANICA ELECTRICA,2019-03-06,2019,M,GUATEMALA,REINGRESO
3514,INGENIERIA MECANICA ELECTRICA,2019-03-06,2019,M,GUATEMALA,REINGRESO
3590,INGENIERIA QUIMICA,2019-03-06,2019,M,GUATEMALA,REINGRESO
4131,INGENIERIA MECANICA ,2019-03-06,2019,M,GUATEMALA,REINGRESO
4160,INGENIERIA INDUSTRIAL,2019-03-06,2019,M,GUATEMALA,REINGRESO
4823,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-06,2019,M,GUATEMALA,REINGRESO
4844,INGENIERIA CIVIL,2019-03-06,2019,M,GUATEMALA,REINGRESO
4865,INGENIERIA CIVIL,2019-03-06,2019,M,GUATEMALA,REINGRESO
6124,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-06,2019,M,GUATEMALA,REINGRESO
6398,INGENIERIA INDUSTRIAL,2019-03-06,2019,F,GUATEMALA,REINGRESO
6765,INGENIERIA CIVIL,2019-03-06,2019,M,GUATEMALA,REINGRESO
7297,INGENIERIA MECANICA,2019-03-06,2019,M,GUATEMALA,REINGRESO
7544,INGENIERIA QUIMICA,2019-03-06,2019,M,GUATEMALA,REINGRESO
7744,INGENIERIA INDUSTRIAL,2019-03-06,2019,M,GUATEMALA,REINGRESO
8181,INGENIERIA MECANICA ELECTRICA,2019-03-06,2019,M,GUATEMALA,REINGRESO
8408,INGENIERIA CIVIL,2019-03-06,2019,M,GUATEMALA,REINGRESO
8478,INGENIERIA INDUSTRIAL,2019-03-06,2019,M,GUATEMALA,REINGRESO
8739,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-06,2019,M,GUATEMALA,REINGRESO
9671,INGENIERIA INDUSTRIAL,2019-03-06,2019,M,GUATEMALA,REINGRESO
10061,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-06,2019,M,GUATEMALA,REINGRESO
10061,INGENIERIA INDUSTRIAL,2019-03-06,2019,M,GUATEMALA,REINGRESO
10126,INGENIERIA MECANICA,2019-03-06,2019,M,GUATEMALA,REINGRESO
10526,INGENIERIA INDUSTRIAL,2019-03-06,2019,F,GUATEMALA,REINGRESO
10819,INGENIERIA CIVIL,2019-03-06,2019,M,GUATEMALA,REINGRESO
10879,INGENIERIA ELECTRICA,2019-03-06,2019,M,GUATEMALA,REINGRESO
11352,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-06,2019,M,GUATEMALA,REINGRESO
11489,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-06,2019,M,GUATEMALA,REINGRESO
11678,INGENIERIA INDUSTRIAL,2019-03-06,2019,M,GUATEMALA,REINGRESO
11720,INGENIERIA INDUSTRIAL,2019-03-06,2019,F,GUATEMALA,PRIMER INGRESO
11792,INGENIERIA ELECTRONICA,2019-03-06,2019,M,GUATEMALA,REINGRESO
12084,INGENIERIA INDUSTRIAL,2019-03-06,2019,M,GUATEMALA,REINGRESO
12460,INGENIERIA INDUSTRIAL,2019-03-06,2019,F,GUATEMALA,PRIMER INGRESO
12533,INGENIERIA INDUSTRIAL,2019-03-06,2019,F,GUATEMALA,REINGRESO
20,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-07,2019,M,GUATEMALA,REINGRESO
116,INGENIERIA CIVIL,2019-03-07,2019,M,GUATEMALA,REINGRESO
689,INGENIERIA QUIMICA,2019-03-07,2019,F,GUATEMALA,REINGRESO
1459,INGENIERIA MECANICA ,2019-03-07,2019,M,GUATEMALA,REINGRESO
1510,INGENIERIA QUIMICA,2019-03-07,2019,F,GUATEMALA,REINGRESO
2037,INGENIERIA MECANICA ELECTRICA,2019-03-07,2019,M,GUATEMALA,REINGRESO
2441,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-07,2019,M,GUATEMALA,REINGRESO
2660,INGENIERIA CIVIL,2019-03-07,2019,M,GUATEMALA,REINGRESO
2753,INGENIERIA INDUSTRIAL,2019-03-07,2019,M,GUATEMALA,REINGRESO
2918,INGENIERIA INDUSTRIAL,2019-03-07,2019,M,GUATEMALA,REINGRESO
3442,INGENIERIA EN INDUSTRIAS ,2019-03-07,2019,M,GUATEMALA,REINGRESO
3553,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-07,2019,F,GUATEMALA,PRIMER INGRESO
3681,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-07,2019,M,GUATEMALA,REINGRESO
3810,INGENIERIA EN INDUSTRIAS ,2019-03-07,2019,M,GUATEMALA,REINGRESO
3815,INGENIERIA ELECTRONICA,2019-03-07,2019,M,GUATEMALA,REINGRESO
4151,INGENIERIA CIVIL,2019-03-07,2019,M,GUATEMALA,REINGRESO
4191,INGENIERIA CIVIL,2019-03-07,2019,M,GUATEMALA,REINGRESO
4281,INGENIERIA INDUSTRIAL,2019-03-07,2019,M,GUATEMALA,REINGRESO
5402,INGENIERIA QUIMICA,2019-03-07,2019,M,GUATEMALA,REINGRESO
5612,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-07,2019,M,GUATEMALA,REINGRESO
5619,INGENIERIA QUIMICA,2019-03-07,2019,F,GUATEMALA,REINGRESO
5635,INGENIERIA CIVIL,2019-03-07,2019,M,GUATEMALA,REINGRESO
6043,INGENIERIA CIVIL,2019-03-07,2019,M,GUATEMALA,REINGRESO
6351,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-07,2019,M,GUATEMALA,REINGRESO
6649,INGENIERIA CIVIL,2019-03-07,2019,M,GUATEMALA,REINGRESO
6653,INGENIERIA CIVIL,2019-03-07,2019,M,GUATEMALA,REINGRESO
6879,INGENIERIA CIVIL,2019-03-07,2019,M,GUATEMALA,REINGRESO
7186,INGENIERIA MECANICA,2019-03-07,2019,M,GUATEMALA,PRIMER INGRESO (TRASLADO)
7383,INGENIERIA CIVIL,2019-03-07,2019,M,GUATEMALA,REINGRESO
7433,INGENIERIA MECANICA ,2019-03-07,2019,M,GUATEMALA,REINGRESO
7956,INGENIERIA QUIMICA,2019-03-07,2019,M,GUATEMALA,REINGRESO
8043,INGENIERIA INDUSTRIAL,2019-03-07,2019,M,GUATEMALA,REINGRESO
8346,INGENIERIA EN INDUSTRIAS ,2019-03-07,2019,F,GUATEMALA,REINGRESO
9081,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-07,2019,M,GUATEMALA,PRIMER INGRESO (TRASLADO)
9344,INGENIERIA MECANICA,2019-03-07,2019,M,GUATEMALA,REINGRESO
9995,INGENIERIA ELECTRONICA,2019-03-07,2019,M,GUATEMALA,REINGRESO
10610,INGENIERIA CIVIL,2019-03-07,2019,M,GUATEMALA,REINGRESO
10873,INGENIERIA QUIMICA,2019-03-07,2019,M,GUATEMALA,REINGRESO
10914,INGENIERIA ELECTRONICA,2019-03-07,2019,M,GUATEMALA,REINGRESO
11046,INGENIERIA EN INDUSTRIAS ,2019-03-07,2019,F,GUATEMALA,REINGRESO
11313,INGENIERIA INDUSTRIAL,2019-03-07,2019,F,GUATEMALA,REINGRESO
11347,INGENIERIA ELECTRONICA,2019-03-07,2019,M,GUATEMALA,REINGRESO
11474,INGENIERIA INDUSTRIAL,2019-03-07,2019,F,GUATEMALA,REINGRESO
11745,INGENIERIA EN INDUSTRIAS ,2019-03-07,2019,F,GUATEMALA,REINGRESO
12489,INGENIERIA CIVIL,2019-03-07,2019,M,GUATEMALA,REINGRESO
120,INGENIERIA MECANICA,2019-03-08,2019,M,GUATEMALA,REINGRESO
215,INGENIERIA INDUSTRIAL,2019-03-08,2019,M,GUATEMALA,REINGRESO
283,INGENIERIA EN CIENCIAS Y SISTEMAS,2019-03-08,2019,M,GUATEMALA,REINGRESO
